,Open,Low,High,Close,DayOfWeek
2015-09-23,33900.0,33850.0,33950.0,33850.0,Wednesday
2015-09-24,33900.0,33850.0,33950.0,33850.0,Thursday
2015-09-25,33900.0,33850.0,33950.0,33850.0,Friday
2015-09-26,33950.0,33840.0,33970.0,33840.0,Saturday
2015-09-27,33910.0,33910.0,34200.0,33930.0,Sunday
2015-09-28,34010.0,33920.0,34200.0,33920.0,Monday
2015-09-29,34170.0,33950.0,34250.0,34090.0,Tuesday
2015-09-30,34650.0,34090.0,34650.0,34090.0,Wednesday
2015-10-01,34290.0,34050.0,34520.0,34050.0,Thursday
2015-10-02,34290.0,34050.0,34520.0,34050.0,Friday
2015-10-03,34370.0,34090.0,34610.0,34090.0,Saturday
2015-10-04,34450.0,33950.0,34450.0,33950.0,Sunday
2015-10-05,34230.0,33990.0,34500.0,33990.0,Monday
2015-10-06,34160.0,33990.0,34850.0,33990.0,Tuesday
2015-10-07,34560.0,33990.0,34750.0,33990.0,Wednesday
2015-10-08,34400.0,33980.0,34790.0,33980.0,Thursday
2015-10-09,34400.0,33980.0,34790.0,33980.0,Friday
2015-10-10,34140.0,33980.0,34790.0,33980.0,Saturday
2015-10-11,34400.0,33900.0,34650.0,33900.0,Sunday
2015-10-12,34700.0,33890.0,34700.0,33890.0,Monday
2015-10-13,34420.0,33880.0,34550.0,33880.0,Tuesday
2015-10-14,33950.0,33880.0,34670.0,33890.0,Wednesday
2015-10-15,34530.0,33880.0,34600.0,33880.0,Thursday
2015-10-16,34530.0,33880.0,34600.0,33880.0,Friday
2015-10-17,34450.0,33870.0,34530.0,33870.0,Saturday
2015-10-18,34390.0,33870.0,34390.0,33870.0,Sunday
2015-10-19,34330.0,33810.0,34350.0,33810.0,Monday
2015-10-20,34190.0,33810.0,34290.0,33810.0,Tuesday
2015-10-21,34270.0,33830.0,34390.0,33830.0,Wednesday
2015-10-22,34410.0,33850.0,34540.0,33850.0,Thursday
2015-10-23,34410.0,33850.0,34540.0,33850.0,Friday
2015-10-24,34410.0,33850.0,34540.0,33850.0,Saturday
2015-10-25,34010.0,33850.0,34600.0,33850.0,Sunday
2015-10-26,34410.0,33880.0,34550.0,33880.0,Monday
2015-10-27,34040.0,33890.0,34790.0,33890.0,Tuesday
2015-10-28,34340.0,33900.0,34900.0,33900.0,Wednesday
2015-10-29,34090.0,33890.0,34850.0,33890.0,Thursday
2015-10-30,34090.0,33890.0,34850.0,33890.0,Friday
2015-10-31,34080.0,33890.0,34820.0,33890.0,Saturday
2015-11-01,34980.0,33950.0,34980.0,33950.0,Sunday
2015-11-02,34150.0,33940.0,34980.0,33940.0,Monday
2015-11-03,34550.0,33940.0,34950.0,33940.0,Tuesday
2015-11-04,34990.0,33930.0,34990.0,33930.0,Wednesday
2015-11-05,34950.0,33890.0,34950.0,33890.0,Thursday
2015-11-06,34950.0,33890.0,34950.0,33890.0,Friday
2015-11-07,34950.0,33930.0,34970.0,33930.0,Saturday
2015-11-08,35080.0,33950.0,35120.0,33950.0,Sunday
2015-11-09,34200.0,33960.0,35350.0,33960.0,Monday
2015-11-10,35190.0,33950.0,35500.0,33950.0,Tuesday
2015-11-11,35070.0,33940.0,35350.0,33940.0,Wednesday
2015-11-12,34790.0,33930.0,35450.0,33930.0,Thursday
2015-11-13,34790.0,33930.0,35450.0,33930.0,Friday
2015-11-14,35580.0,33990.0,35650.0,33990.0,Saturday
2015-11-15,34330.0,33940.0,35700.0,33940.0,Sunday
2015-11-16,35590.0,33940.0,35590.0,33940.0,Monday
2015-11-17,34260.0,33940.0,35530.0,33940.0,Tuesday
2015-11-18,34270.0,33930.0,35590.0,33930.0,Wednesday
2015-11-19,35610.0,33930.0,35610.0,33930.0,Thursday
2015-11-20,35610.0,33930.0,35610.0,33930.0,Friday
2015-11-21,34590.0,33930.0,35570.0,33930.0,Saturday
2015-11-22,34900.0,33940.0,35690.0,33940.0,Sunday
2015-11-23,35750.0,33940.0,35750.0,33940.0,Monday
2015-11-24,35420.0,33980.0,35810.0,33980.0,Tuesday
2015-11-25,35870.0,33990.0,35930.0,33990.0,Wednesday
2015-11-26,35990.0,33920.0,35990.0,33920.0,Thursday
2015-11-27,33930.0,33930.0,33930.0,33930.0,Friday
2015-11-28,33920.0,33920.0,36390.0,33990.0,Saturday
2015-11-29,36530.0,33990.0,36530.0,33990.0,Sunday
2015-11-30,35080.0,33990.0,35830.0,33990.0,Monday
2015-12-01,34170.0,33990.0,36470.0,33990.0,Tuesday
2015-12-02,34170.0,33990.0,36470.0,33990.0,Wednesday
2015-12-03,34330.0,33970.0,36350.0,33970.0,Thursday
2015-12-04,34330.0,33970.0,36350.0,33970.0,Friday
2015-12-05,36190.0,33970.0,36190.0,33970.0,Saturday
2015-12-06,36000.0,33970.0,36000.0,33970.0,Sunday
2015-12-07,35780.0,33960.0,36390.0,33960.0,Monday
2015-12-08,36200.0,33960.0,36200.0,33960.0,Tuesday
2015-12-09,34450.0,33950.0,36400.0,33950.0,Wednesday
2015-12-10,34450.0,33950.0,36400.0,33950.0,Thursday
2015-12-11,34450.0,33950.0,36400.0,33950.0,Friday
2015-12-12,34450.0,33950.0,36400.0,33950.0,Saturday
2015-12-13,36250.0,33940.0,36290.0,33940.0,Sunday
2015-12-14,36240.0,33940.0,36290.0,33940.0,Monday
2015-12-15,34300.0,33940.0,36100.0,33940.0,Tuesday
2015-12-16,34320.0,33970.0,36230.0,33970.0,Wednesday
2015-12-17,34390.0,33890.0,36450.0,33890.0,Thursday
2015-12-18,34390.0,33890.0,36450.0,33890.0,Friday
2015-12-19,34300.0,33800.0,36340.0,33800.0,Saturday
2015-12-20,34040.0,33850.0,36190.0,33850.0,Sunday
2015-12-21,34100.0,33840.0,36340.0,33840.0,Monday
2015-12-22,36290.0,33860.0,36400.0,33860.0,Tuesday
2015-12-23,34120.0,33870.0,36530.0,33870.0,Wednesday
2015-12-24,34140.0,33880.0,36580.0,33880.0,Thursday
2015-12-25,34140.0,33880.0,36580.0,33880.0,Friday
2015-12-26,34160.0,33800.0,34160.0,33850.0,Saturday
2015-12-27,34120.0,33800.0,36590.0,33800.0,Sunday
2015-12-28,34070.0,33800.0,36520.0,33800.0,Monday
2015-12-29,34070.0,33800.0,36520.0,33800.0,Tuesday
2015-12-30,34070.0,33830.0,36520.0,33830.0,Wednesday
2015-12-31,35150.0,33870.0,36720.0,33870.0,Thursday
2016-01-01,35150.0,33870.0,36720.0,33870.0,Friday
2016-01-02,35650.0,33840.0,35650.0,33840.0,Saturday
2016-01-03,36560.0,33840.0,36580.0,33840.0,Sunday
2016-01-04,34120.0,33840.0,36660.0,33890.0,Monday
2016-01-05,34180.0,33940.0,36230.0,33940.0,Tuesday
2016-01-06,34240.0,33940.0,36950.0,33940.0,Wednesday
2016-01-07,34230.0,33940.0,36280.0,33940.0,Thursday
2016-01-08,34230.0,33940.0,36280.0,33940.0,Friday
2016-01-09,34250.0,33990.0,36280.0,33990.0,Saturday
2016-01-10,34310.0,33950.0,37210.0,33950.0,Sunday
2016-01-11,34250.0,33890.0,36990.0,33890.0,Monday
2016-01-12,34180.0,33880.0,36490.0,33880.0,Tuesday
2016-01-13,34160.0,33870.0,36690.0,33870.0,Wednesday
2016-01-14,34120.0,33850.0,36160.0,33850.0,Thursday
2016-01-15,34120.0,33850.0,36160.0,33850.0,Friday
2016-01-16,36200.0,33840.0,36200.0,33840.0,Saturday
2016-01-17,35850.0,33840.0,36090.0,33840.0,Sunday
2016-01-18,36020.0,33840.0,36020.0,33840.0,Monday
2016-01-19,35850.0,33830.0,35960.0,33830.0,Tuesday
2016-01-20,35850.0,33840.0,35850.0,33840.0,Wednesday
2016-01-21,35040.0,33830.0,35040.0,33830.0,Thursday
2016-01-22,35040.0,33830.0,35040.0,33830.0,Friday
2016-01-23,36280.0,33870.0,36280.0,33870.0,Saturday
2016-01-24,35890.0,33870.0,36470.0,33870.0,Sunday
2016-01-25,35880.0,33850.0,36340.0,33850.0,Monday
2016-01-26,36430.0,33850.0,36430.0,33850.0,Tuesday
2016-01-27,36500.0,33840.0,36500.0,33840.0,Wednesday
2016-01-28,35860.0,33840.0,36270.0,33840.0,Thursday
2016-01-29,35860.0,33840.0,36270.0,33840.0,Friday
2016-01-30,34640.0,33820.0,36260.0,33820.0,Saturday
2016-01-31,36050.0,33840.0,36050.0,33840.0,Sunday
2016-02-01,36250.0,33830.0,36250.0,33830.0,Monday
2016-02-02,35570.0,33830.0,36180.0,33830.0,Tuesday
2016-02-03,34430.0,33820.0,36220.0,33820.0,Wednesday
2016-02-04,34260.0,33820.0,35990.0,33820.0,Thursday
2016-02-05,34260.0,33820.0,35990.0,33820.0,Friday
2016-02-06,34330.0,33810.0,35850.0,33810.0,Saturday
2016-02-07,34270.0,33800.0,35640.0,33800.0,Sunday
2016-02-08,35360.0,33800.0,35600.0,33800.0,Monday
2016-02-09,34210.0,33800.0,35440.0,33800.0,Tuesday
2016-02-10,34100.0,33800.0,35000.0,33800.0,Wednesday
2016-02-11,34100.0,33800.0,35000.0,33800.0,Thursday
2016-02-12,34100.0,33800.0,35000.0,33800.0,Friday
2016-02-13,34660.0,33800.0,34970.0,33800.0,Saturday
2016-02-14,34590.0,33800.0,34620.0,33800.0,Sunday
2016-02-15,34000.0,33840.0,34540.0,33840.0,Monday
2016-02-16,33960.0,33960.0,34430.0,34430.0,Tuesday
2016-02-17,34560.0,34560.0,34690.0,34620.0,Wednesday
2016-02-18,34820.0,34710.0,34890.0,34710.0,Thursday
2016-02-19,34820.0,34710.0,34890.0,34710.0,Friday
2016-02-20,34690.0,34450.0,34690.0,34450.0,Saturday
2016-02-21,34440.0,34370.0,34540.0,34500.0,Sunday
2016-02-22,34540.0,34540.0,34800.0,34540.0,Monday
2016-02-23,34550.0,34550.0,34720.0,34650.0,Tuesday
2016-02-24,34660.0,34660.0,34740.0,34680.0,Wednesday
2016-02-25,34890.0,34750.0,34890.0,34750.0,Thursday
2016-02-26,34890.0,34750.0,34890.0,34750.0,Friday
2016-02-27,34880.0,34850.0,34990.0,34850.0,Saturday
2016-02-28,34810.0,34550.0,34850.0,34550.0,Sunday
2016-02-29,34580.0,34550.0,34700.0,34550.0,Monday
2016-03-01,34560.0,34540.0,34620.0,34540.0,Tuesday
2016-03-02,34660.0,34540.0,34760.0,34540.0,Wednesday
2016-03-03,34560.0,34450.0,34570.0,34450.0,Thursday
2016-03-04,34560.0,34450.0,34570.0,34450.0,Friday
2016-03-05,34430.0,34250.0,34440.0,34250.0,Saturday
2016-03-06,34260.0,34260.0,34340.0,34340.0,Sunday
2016-03-07,34300.0,34230.0,34330.0,34260.0,Monday
2016-03-08,34250.0,34050.0,34250.0,34080.0,Tuesday
2016-03-09,34120.0,34090.0,34270.0,34240.0,Wednesday
2016-03-10,34450.0,34370.0,34460.0,34370.0,Thursday
2016-03-11,34450.0,34370.0,34460.0,34370.0,Friday
2016-03-12,34290.0,34270.0,34290.0,34270.0,Saturday
2016-03-13,34290.0,34270.0,34290.0,34270.0,Sunday
2016-03-14,34180.0,34140.0,34270.0,34180.0,Monday
2016-03-15,34240.0,34240.0,34310.0,34290.0,Tuesday
2016-03-16,34330.0,34300.0,34370.0,34300.0,Wednesday
2016-03-17,34250.0,34250.0,34250.0,34250.0,Thursday
2016-03-18,34250.0,34250.0,34250.0,34250.0,Friday
2016-03-19,34250.0,34250.0,34250.0,34250.0,Saturday
2016-03-20,34250.0,34250.0,34250.0,34250.0,Sunday
2016-03-21,34250.0,34250.0,34250.0,34250.0,Monday
2016-03-22,34250.0,34250.0,34250.0,34250.0,Tuesday
2016-03-23,34250.0,34250.0,34250.0,34250.0,Wednesday
2016-03-24,34250.0,34250.0,34250.0,34250.0,Thursday
2016-03-25,34250.0,34250.0,34250.0,34250.0,Friday
2016-03-26,34300.0,34300.0,34750.0,34680.0,Saturday
2016-03-27,34660.0,34660.0,34670.0,34660.0,Sunday
2016-03-28,34660.0,34660.0,34670.0,34660.0,Monday
2016-03-29,34960.0,34960.0,35140.0,35130.0,Tuesday
2016-03-30,34890.0,34820.0,34890.0,34820.0,Wednesday
2016-03-31,34850.0,34850.0,34850.0,34850.0,Thursday
2016-04-01,34850.0,34850.0,34850.0,34850.0,Friday
2016-04-02,34890.0,34750.0,34940.0,34750.0,Saturday
2016-04-03,34720.0,34490.0,34720.0,34490.0,Sunday
2016-04-04,34500.0,34480.0,34610.0,34500.0,Monday
2016-04-05,34700.0,34700.0,34780.0,34760.0,Tuesday
2016-04-06,34910.0,34690.0,34930.0,34700.0,Wednesday
2016-04-07,34800.0,34650.0,34800.0,34650.0,Thursday
2016-04-08,34650.0,34650.0,34650.0,34650.0,Friday
2016-04-09,34670.0,34670.0,34690.0,34690.0,Saturday
2016-04-10,34760.0,34720.0,34800.0,34720.0,Sunday
2016-04-11,34750.0,34700.0,34750.0,34700.0,Monday
2016-04-12,34820.0,34690.0,34820.0,34690.0,Tuesday
2016-04-13,34670.0,34630.0,34690.0,34660.0,Wednesday
2016-04-14,34650.0,34590.0,34650.0,34620.0,Thursday
2016-04-15,34650.0,34590.0,34650.0,34620.0,Friday
2016-04-16,34740.0,34640.0,34740.0,34640.0,Saturday
2016-04-17,34700.0,34550.0,34700.0,34550.0,Sunday
2016-04-18,34590.0,34510.0,34590.0,34510.0,Monday
2016-04-19,34540.0,34540.0,34640.0,34640.0,Tuesday
2016-04-20,34680.0,34580.0,34680.0,34580.0,Wednesday
2016-04-21,34680.0,34580.0,34680.0,34580.0,Thursday
2016-04-22,34680.0,34580.0,34680.0,34580.0,Friday
2016-04-23,34630.0,34590.0,34630.0,34590.0,Saturday
2016-04-24,34650.0,34650.0,34710.0,34690.0,Sunday
2016-04-25,34700.0,34670.0,34730.0,34670.0,Monday
2016-04-26,34660.0,34600.0,34660.0,34600.0,Tuesday
2016-04-27,34650.0,34600.0,34650.0,34600.0,Wednesday
2016-04-28,34630.0,34570.0,34630.0,34570.0,Thursday
2016-04-29,34630.0,34570.0,34630.0,34570.0,Friday
2016-04-30,34560.0,34530.0,34570.0,34550.0,Saturday
2016-05-01,34540.0,34480.0,34540.0,34510.0,Sunday
2016-05-02,34570.0,34500.0,34620.0,34500.0,Monday
2016-05-03,34560.0,34470.0,34570.0,34470.0,Tuesday
2016-05-04,34480.0,34420.0,34480.0,34430.0,Wednesday
2016-05-05,34480.0,34420.0,34480.0,34430.0,Thursday
2016-05-06,34480.0,34420.0,34480.0,34430.0,Friday
2016-05-07,34440.0,34300.0,34440.0,34440.0,Saturday
2016-05-08,34450.0,34420.0,34510.0,34460.0,Sunday
2016-05-09,34450.0,34390.0,34450.0,34450.0,Monday
2016-05-10,34510.0,34500.0,34540.0,34500.0,Tuesday
2016-05-11,34510.0,34490.0,34580.0,34490.0,Wednesday
2016-05-12,34500.0,34430.0,34500.0,34430.0,Thursday
2016-05-13,34500.0,34430.0,34500.0,34430.0,Friday
2016-05-14,34400.0,34400.0,34400.0,34400.0,Saturday
2016-05-15,34390.0,34360.0,34420.0,34420.0,Sunday
2016-05-16,34450.0,34390.0,34460.0,34390.0,Monday
2016-05-17,34410.0,34370.0,34410.0,34370.0,Tuesday
2016-05-18,34380.0,34350.0,34380.0,34370.0,Wednesday
2016-05-19,34410.0,34370.0,34420.0,34370.0,Thursday
2016-05-20,34410.0,34370.0,34420.0,34370.0,Friday
2016-05-21,34400.0,34390.0,34400.0,34390.0,Saturday
2016-05-22,34400.0,34390.0,34400.0,34390.0,Sunday
2016-05-23,34400.0,34400.0,34500.0,34490.0,Monday
2016-05-24,34540.0,34520.0,34560.0,34550.0,Tuesday
2016-05-25,34640.0,34540.0,34640.0,34540.0,Wednesday
2016-05-26,34570.0,34550.0,34600.0,34550.0,Thursday
2016-05-27,34570.0,34550.0,34600.0,34550.0,Friday
2016-05-28,34700.0,34700.0,34840.0,34790.0,Saturday
2016-05-29,34830.0,34690.0,34830.0,34700.0,Sunday
2016-05-30,34690.0,34580.0,34710.0,34630.0,Monday
2016-05-31,34650.0,34650.0,34740.0,34650.0,Tuesday
2016-06-01,34630.0,34600.0,34650.0,34650.0,Wednesday
2016-06-02,34720.0,34710.0,34750.0,34710.0,Thursday
2016-06-03,34700.0,34700.0,34710.0,34710.0,Friday
2016-06-04,34700.0,34700.0,34710.0,34710.0,Saturday
2016-06-05,34700.0,34670.0,34700.0,34670.0,Sunday
2016-06-06,34660.0,34530.0,34660.0,34530.0,Monday
2016-06-07,34540.0,34540.0,34580.0,34550.0,Tuesday
2016-06-08,34560.0,34520.0,34590.0,34580.0,Wednesday
2016-06-09,34590.0,34590.0,34600.0,34600.0,Thursday
2016-06-10,34590.0,34590.0,34600.0,34600.0,Friday
2016-06-11,34620.0,34610.0,34660.0,34610.0,Saturday
2016-06-12,34590.0,34580.0,34600.0,34600.0,Sunday
2016-06-13,34580.0,34530.0,34580.0,34530.0,Monday
2016-06-14,34560.0,34560.0,34600.0,34590.0,Tuesday
2016-06-15,34580.0,34580.0,34640.0,34600.0,Wednesday
2016-06-16,34590.0,34550.0,34590.0,34550.0,Thursday
2016-06-17,34590.0,34550.0,34590.0,34550.0,Friday
2016-06-18,34540.0,34540.0,34540.0,34540.0,Saturday
2016-06-19,34560.0,34540.0,34570.0,34540.0,Sunday
2016-06-20,34550.0,34550.0,34580.0,34550.0,Monday
2016-06-21,34570.0,34570.0,34610.0,34600.0,Tuesday
2016-06-22,34620.0,34620.0,34650.0,34630.0,Wednesday
2016-06-23,34620.0,34620.0,34650.0,34630.0,Thursday
2016-06-24,34620.0,34620.0,34650.0,34630.0,Friday
2016-06-25,34550.0,34550.0,34610.0,34610.0,Saturday
2016-06-26,34710.0,34710.0,34890.0,34850.0,Sunday
2016-06-27,34710.0,34710.0,34890.0,34850.0,Monday
2016-06-28,34870.0,34870.0,35000.0,34890.0,Tuesday
2016-06-29,34910.0,34910.0,35190.0,35190.0,Wednesday
2016-06-30,35310.0,35290.0,35370.0,35290.0,Thursday
2016-07-01,35310.0,35290.0,35370.0,35290.0,Friday
2016-07-02,35340.0,35110.0,35350.0,35160.0,Saturday
2016-07-03,35120.0,34790.0,35120.0,34790.0,Sunday
2016-07-04,34830.0,34680.0,34880.0,34870.0,Monday
2016-07-05,34930.0,34780.0,34930.0,34870.0,Tuesday
2016-07-06,34930.0,34780.0,34930.0,34870.0,Wednesday
2016-07-07,34930.0,34780.0,34930.0,34870.0,Thursday
2016-07-08,34930.0,34780.0,34930.0,34870.0,Friday
2016-07-09,34900.0,34760.0,34900.0,34830.0,Saturday
2016-07-10,34810.0,34750.0,35030.0,34970.0,Sunday
2016-07-11,35070.0,34940.0,35070.0,35010.0,Monday
2016-07-12,35290.0,35070.0,35290.0,35120.0,Tuesday
2016-07-13,35320.0,34990.0,35320.0,35010.0,Wednesday
2016-07-14,35130.0,34990.0,35220.0,35040.0,Thursday
2016-07-15,35130.0,34990.0,35220.0,35040.0,Friday
2016-07-16,35120.0,35080.0,35210.0,35110.0,Saturday
2016-07-17,35150.0,34940.0,35150.0,35120.0,Sunday
2016-07-18,35270.0,34990.0,35270.0,35150.0,Monday
2016-07-19,35080.0,35000.0,35230.0,35190.0,Tuesday
2016-07-20,35150.0,35030.0,35210.0,35130.0,Wednesday
2016-07-21,35080.0,35030.0,35180.0,35030.0,Thursday
2016-07-22,35080.0,35030.0,35180.0,35030.0,Friday
2016-07-23,35100.0,35070.0,35120.0,35090.0,Saturday
2016-07-24,35170.0,35140.0,35170.0,35170.0,Sunday
2016-07-25,35150.0,35080.0,35220.0,35110.0,Monday
2016-07-26,35250.0,35170.0,35250.0,35180.0,Tuesday
2016-07-27,35370.0,35180.0,35370.0,35180.0,Wednesday
2016-07-28,35380.0,35120.0,35440.0,35440.0,Thursday
2016-07-29,35380.0,35120.0,35440.0,35440.0,Friday
2016-07-30,35380.0,35120.0,35440.0,35440.0,Saturday
2016-07-31,35410.0,35300.0,35410.0,35380.0,Sunday
2016-08-01,35350.0,35270.0,35370.0,35280.0,Monday
2016-08-02,35380.0,35340.0,35400.0,35400.0,Tuesday
2016-08-03,35360.0,35290.0,35420.0,35310.0,Wednesday
2016-08-04,35350.0,35120.0,35380.0,35170.0,Thursday
2016-08-05,35350.0,35120.0,35380.0,35170.0,Friday
2016-08-06,35320.0,35210.0,35320.0,35270.0,Saturday
2016-08-07,35390.0,35290.0,35390.0,35330.0,Sunday
2016-08-08,35390.0,35350.0,35420.0,35400.0,Monday
2016-08-09,35380.0,35280.0,35450.0,35450.0,Tuesday
2016-08-10,35430.0,35310.0,35490.0,35350.0,Wednesday
2016-08-11,35540.0,35340.0,35580.0,35380.0,Thursday
2016-08-12,35280.0,35280.0,35280.0,35280.0,Friday
2016-08-13,35350.0,35350.0,35540.0,35520.0,Saturday
2016-08-14,35350.0,35310.0,35490.0,35310.0,Sunday
2016-08-15,35640.0,35290.0,35640.0,35430.0,Monday
2016-08-16,35210.0,35210.0,35490.0,35430.0,Tuesday
2016-08-17,35320.0,35280.0,35510.0,35420.0,Wednesday
2016-08-18,35440.0,35340.0,35530.0,35450.0,Thursday
2016-08-19,35440.0,35340.0,35530.0,35450.0,Friday
2016-08-20,35520.0,35120.0,35540.0,35120.0,Saturday
2016-08-21,35370.0,35270.0,35510.0,35270.0,Sunday
2016-08-22,35390.0,35350.0,35510.0,35470.0,Monday
2016-08-23,35570.0,35380.0,35570.0,35420.0,Tuesday
2016-08-24,35680.0,35400.0,35680.0,35430.0,Wednesday
2016-08-25,35430.0,35300.0,35480.0,35300.0,Thursday
2016-08-26,35430.0,35300.0,35480.0,35300.0,Friday
2016-08-27,35390.0,35390.0,35600.0,35560.0,Saturday
2016-08-28,35700.0,35480.0,35700.0,35500.0,Sunday
2016-08-29,35580.0,35450.0,35580.0,35550.0,Monday
2016-08-30,35510.0,35490.0,35640.0,35550.0,Tuesday
2016-08-31,35480.0,35480.0,35640.0,35550.0,Wednesday
2016-09-01,35470.0,35430.0,35630.0,35570.0,Thursday
2016-09-02,35470.0,35430.0,35630.0,35570.0,Friday
2016-09-03,35700.0,35550.0,35700.0,35590.0,Saturday
2016-09-04,35640.0,35560.0,35650.0,35650.0,Sunday
2016-09-05,35590.0,35430.0,35700.0,35520.0,Monday
2016-09-06,35490.0,35470.0,35610.0,35550.0,Tuesday
2016-09-07,35560.0,35460.0,35580.0,35540.0,Wednesday
2016-09-08,35610.0,35450.0,35610.0,35570.0,Thursday
2016-09-09,35610.0,35450.0,35610.0,35570.0,Friday
2016-09-10,35530.0,35450.0,35560.0,35450.0,Saturday
2016-09-11,35520.0,35420.0,35550.0,35500.0,Sunday
2016-09-12,35520.0,35420.0,35550.0,35500.0,Monday
2016-09-13,35500.0,35470.0,35610.0,35610.0,Tuesday
2016-09-14,35510.0,35480.0,35630.0,35630.0,Wednesday
2016-09-15,35550.0,35490.0,35720.0,35720.0,Thursday
2016-09-16,35550.0,35490.0,35720.0,35720.0,Friday
2016-09-17,35540.0,35400.0,35630.0,35620.0,Saturday
2016-09-18,35740.0,35490.0,35740.0,35600.0,Sunday
2016-09-19,35710.0,35520.0,35710.0,35520.0,Monday
2016-09-20,35710.0,35520.0,35710.0,35520.0,Tuesday
2016-09-21,35600.0,35590.0,35650.0,35600.0,Wednesday
2016-09-22,35760.0,35520.0,35760.0,35540.0,Thursday
2016-09-23,35760.0,35520.0,35760.0,35540.0,Friday
2016-09-24,35670.0,35610.0,35670.0,35630.0,Saturday
2016-09-25,35720.0,35650.0,35740.0,35680.0,Sunday
2016-09-26,35700.0,35640.0,35760.0,35700.0,Monday
2016-09-27,35800.0,35670.0,35800.0,35730.0,Tuesday
2016-09-28,35750.0,35610.0,35760.0,35610.0,Wednesday
2016-09-29,35800.0,35740.0,35810.0,35800.0,Thursday
2016-09-30,35800.0,35740.0,35810.0,35800.0,Friday
2016-10-01,35800.0,35620.0,35870.0,35830.0,Saturday
2016-10-02,35700.0,35700.0,35860.0,35770.0,Sunday
2016-10-03,35850.0,35800.0,35850.0,35810.0,Monday
2016-10-04,35880.0,35830.0,35880.0,35860.0,Tuesday
2016-10-05,35890.0,35670.0,35890.0,35870.0,Wednesday
2016-10-06,35880.0,35720.0,35880.0,35720.0,Thursday
2016-10-07,35880.0,35720.0,35880.0,35720.0,Friday
2016-10-08,35800.0,35400.0,35870.0,35850.0,Saturday
2016-10-09,35810.0,35790.0,35820.0,35810.0,Sunday
2016-10-10,35900.0,35810.0,35900.0,35850.0,Monday
2016-10-11,35900.0,35810.0,35900.0,35850.0,Tuesday
2016-10-12,35900.0,35810.0,35900.0,35850.0,Wednesday
2016-10-13,35950.0,35800.0,35950.0,35850.0,Thursday
2016-10-14,35950.0,35800.0,35950.0,35850.0,Friday
2016-10-15,35890.0,35880.0,35970.0,35880.0,Saturday
2016-10-16,35970.0,35880.0,35980.0,35880.0,Sunday
2016-10-17,35950.0,35440.0,35950.0,35850.0,Monday
2016-10-18,35950.0,35800.0,35950.0,35830.0,Tuesday
2016-10-19,35900.0,35820.0,35900.0,35850.0,Wednesday
2016-10-20,35910.0,35780.0,35920.0,35850.0,Thursday
2016-10-21,35910.0,35780.0,35920.0,35850.0,Friday
2016-10-22,35850.0,35850.0,35880.0,35880.0,Saturday
2016-10-23,35920.0,35790.0,35920.0,35910.0,Sunday
2016-10-24,35870.0,35870.0,35950.0,35950.0,Monday
2016-10-25,35950.0,35680.0,35980.0,35680.0,Tuesday
2016-10-26,35920.0,35770.0,36080.0,36050.0,Wednesday
2016-10-27,35800.0,35800.0,36180.0,36180.0,Thursday
2016-10-28,35800.0,35800.0,36180.0,36180.0,Friday
2016-10-29,36120.0,36010.0,36150.0,36080.0,Saturday
2016-10-30,36190.0,35830.0,36190.0,36110.0,Sunday
2016-10-31,36190.0,36110.0,36210.0,36190.0,Monday
2016-11-01,36280.0,36210.0,36280.0,36270.0,Tuesday
2016-11-02,36300.0,36190.0,36300.0,36230.0,Wednesday
2016-11-03,36240.0,36080.0,36270.0,36200.0,Thursday
2016-11-04,36240.0,36080.0,36270.0,36200.0,Friday
2016-11-05,36120.0,36120.0,36280.0,36230.0,Saturday
2016-11-06,36180.0,36180.0,36290.0,36290.0,Sunday
2016-11-07,36320.0,36230.0,36320.0,36250.0,Monday
2016-11-08,35750.0,35750.0,36460.0,36400.0,Tuesday
2016-11-09,36310.0,36310.0,36520.0,36480.0,Wednesday
2016-11-10,36590.0,36390.0,36590.0,36570.0,Thursday
2016-11-11,36590.0,36390.0,36590.0,36570.0,Friday
2016-11-12,36560.0,36480.0,36680.0,36480.0,Saturday
2016-11-13,36440.0,36440.0,36590.0,36550.0,Sunday
2016-11-14,36650.0,36500.0,36690.0,36680.0,Monday
2016-11-15,36670.0,36660.0,36700.0,36680.0,Tuesday
2016-11-16,36660.0,36660.0,36750.0,36740.0,Wednesday
2016-11-17,36800.0,36710.0,36920.0,36850.0,Thursday
2016-11-18,36800.0,36710.0,36920.0,36850.0,Friday
2016-11-19,36900.0,36420.0,36900.0,36810.0,Saturday
2016-11-20,36900.0,36420.0,36900.0,36810.0,Sunday
2016-11-21,36720.0,36320.0,36760.0,36730.0,Monday
2016-11-22,36840.0,36680.0,36840.0,36770.0,Tuesday
2016-11-23,36880.0,36800.0,37110.0,37030.0,Wednesday
2016-11-24,37050.0,37050.0,37240.0,37180.0,Thursday
2016-11-25,37050.0,37050.0,37240.0,37180.0,Friday
2016-11-26,37040.0,36990.0,37490.0,37460.0,Saturday
2016-11-27,37180.0,37180.0,37940.0,37910.0,Sunday
2016-11-28,37180.0,37180.0,37940.0,37910.0,Monday
2016-11-29,38050.0,37920.0,38740.0,38710.0,Tuesday
2016-11-30,38050.0,37920.0,38740.0,38710.0,Wednesday
2016-12-01,38850.0,37890.0,38850.0,38290.0,Thursday
